RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2410,15766073,797,704.70844,2,1,38.13663,5.0541344,151056.42,1.9729338,1,1,136630.47,0
5395,15747375,968,791.9842,0,1,34.961296,6.057001,1.227351,1.9860222,1,1,70640.52,0
5921,15800150,905,838.2631,0,1,34.998653,2.1704767,3.7032619,1.9618905,1,1,60044.06,0
2367,15765754,790,705.087,2,1,38.02885,5.0401154,159198.83,2.002969,1,1,136580.0,0
9738,15680568,1100,627.1752,0,0,33.54032,3.0135803,-0.9388089,2.0712206,1,1,36359.723,0
5851,15797391,915,836.42975,0,1,34.976147,2.3163345,4.183596,1.9446318,1,1,60427.727,0
5777,15782055,952,823.78973,0,1,35.014885,3.6846795,1.2177074,1.9805939,1,1,61098.547,0
9549,15680096,1094,624.1191,0,0,33.737198,3.1290107,-0.035601377,2.0217705,1,1,39042.266,0
2393,15764157,792,704.68024,2,1,37.83802,5.0716195,159447.88,1.9939914,1,1,135883.03,0
5877,15800846,906,838.31476,0,1,35.09155,2.1412318,2.7963173,1.9626315,1,1,60109.37,0
5862,15802001,903,841.36566,0,1,34.891537,2.1628437,2.6151876,1.9742043,1,1,59682.47,0
5693,15775518,953,818.67267,0,1,34.98199,4.146078,0.45510554,1.9991376,1,1,63759.97,0
5594,15767292,963,818.40356,0,1,34.889366,5.3373823,-1.300422,2.0790977,1,1,65231.113,0
6358,15723466,2002,638.8095,1,0,28.744446,6.0781984,169109.3,2.0270262,1,1,101366.17,0
2258,15768902,792,706.9749,2,1,37.985714,5.060489,170312.72,2.0423143,1,1,137539.66,0
6139,15815690,937,876.65106,0,1,34.692726,1.5971892,-1.2628629,2.1312466,1,1,54834.74,0
2423,15763572,785,701.5897,2,1,38.052975,5.131167,143227.19,1.971791,1,1,136065.45,0
9601,15680755,1068,624.1806,0,0,33.75274,3.003695,-0.15799582,2.0245166,1,1,36907.945,0
9687,15677903,1128,623.38556,0,0,33.434925,3.1674137,-0.799109,2.0696452,1,1,38175.297,0
5848,15802288,907,843.104,0,1,35.02313,2.1421065,2.4758337,1.9656446,1,1,59985.08,0
2402,15765676,789,705.16113,2,1,37.887997,5.054979,151339.2,1.9781628,1,1,136468.42,0
2375,15766103,793,705.6304,2,1,38.101715,5.02955,154761.2,1.9971366,1,1,136255.6,0
4476,15747134,886,765.4921,0,1,35.77196,5.9699984,193.11444,2.00623,1,1,83864.47,0
6430,15724396,935,728.35767,0,1,34.046505,5.1560473,14.04398,1.8645635,1,1,62212.09,0
6326,15721391,1908,640.675,1,0,29.003187,5.975668,136271.39,1.9962273,1,1,101334.3,0
5862,15797574,903,835.53436,0,1,35.08236,2.2497203,5.1858606,1.9413998,1,1,60980.977,0
2445,15764748,804,703.4632,2,1,38.052,5.0438013,152287.05,1.9754994,1,1,136411.81,0
2357,15766036,791,704.8443,2,1,38.02864,5.0485015,158396.16,1.991421,1,1,136401.94,0
9407,15677863,1091,626.3437,0,0,33.46756,3.2649088,0.2504537,2.007508,1,1,39946.875,0
9381,15681210,1088,625.87427,0,0,33.74584,3.2192802,0.61265934,1.9892068,1,1,40428.61,0
6000,15812449,936,859.4535,0,1,34.67975,1.9989398,-0.29774082,2.0480392,1,1,57184.004,0
5924,15801807,912,842.24963,0,1,35.01396,2.1268778,3.0031452,1.9674597,1,1,59942.824,0
5944,15805098,917,846.7587,0,1,34.823902,2.142588,1.8609552,1.9912999,1,1,59142.57,0
5838,15801775,911,841.2031,0,1,35.034378,2.1721241,2.4264293,1.9679403,1,1,60180.145,0
5829,15738835,1032,731.82904,0,1,34.787277,5.37966,152.61304,2.0414474,1,1,74144.87,0
9287,15682592,1061,627.7256,0,0,33.794323,3.2900543,0.88322294,1.9929566,1,1,41731.65,0
6154,15718212,1844,637.01526,1,0,29.436478,5.9572973,132692.95,1.966387,1,1,102341.125,0
9460,15682563,1090,628.48505,0,0,33.691635,3.1665554,0.05603063,2.0154798,1,1,39789.15,0
9395,15681510,1079,628.004,0,0,33.67029,3.2742147,0.6439291,1.9927645,1,1,40847.453,0
2830,15759695,902,699.7906,2,1,36.850506,5.2311845,162440.66,1.9783566,1,1,133047.9,0
2351,15766342,800,704.60394,2,1,37.95877,5.1719747,156985.14,2.00104,1,1,137718.58,0
5427,15755168,986,807.68286,0,1,34.84312,6.2158437,-0.9946822,2.0890346,1,1,67187.195,0
6388,15720201,1871,640.6383,1,0,29.17226,5.9030967,112299.945,1.9683375,1,1,97193.84,0
9451,15681505,1071,625.6343,0,0,33.761684,3.1429949,0.7497957,1.9955065,1,1,39011.94,0
6100,15815690,942,872.8526,0,1,34.461567,1.815896,-1.1271675,2.1137826,1,1,55269.113,0
5693,15781443,924,817.63306,0,1,35.188908,3.4494472,3.5159059,1.9476001,1,1,64605.34,0
4955,15733107,1417,662.9666,1,0,32.466312,5.6374373,129472.375,1.9064715,1,1,115096.234,0
2499,15762724,788,702.6571,2,1,38.167713,5.028795,133872.69,1.9446442,1,1,134375.22,0
5845,15795635,909,832.0703,0,1,35.093403,2.39712,6.13073,1.9385521,1,1,61009.902,0
6298,15720490,1902,639.2882,1,0,28.988821,6.0296626,133934.56,1.975275,1,1,101068.45,0
5888,15798511,902,838.89374,0,1,35.071365,2.2387023,4.1302433,1.9507992,1,1,60229.68,0
5353,15752359,967,800.1044,0,1,34.944283,6.1173654,-0.14093745,2.0337796,1,1,69062.82,0
2740,15763680,926,703.6544,2,1,36.89368,5.233697,181403.75,2.0233016,1,1,133641.12,0
9499,15680570,1090,625.0454,0,0,33.559715,3.1840596,0.08952534,2.0187416,1,1,39700.574,0
9754,15679330,1092,624.77045,0,0,33.7177,2.9816992,-0.5758923,2.0656295,1,1,37033.51,0
5554,15762560,953,805.1879,0,1,35.00553,5.075545,0.5222051,2.0061584,1,1,66889.1,0
6490,15717759,1888,640.6993,1,0,29.029108,5.9648914,104308.875,1.9496832,1,1,98295.38,0
9468,15682255,1086,627.4463,0,0,33.719826,3.2252889,-0.27151835,2.0222974,1,1,39592.695,0
2398,15763559,765,704.0647,2,1,37.79036,5.050958,142616.61,1.9768281,1,1,134399.62,0
9345,15684445,1082,627.55927,0,0,33.905624,3.241816,0.5751238,1.9818141,1,1,41076.207,0
2416,15765609,799,704.6104,2,1,37.82603,5.077285,151965.05,1.9850583,1,1,136569.92,0
6433,15725476,2068,638.101,1,0,28.67093,6.137632,160182.97,2.0324948,1,1,100661.68,0
9420,15680495,1065,624.77167,0,0,33.882904,3.0901666,0.59614754,1.9941125,1,1,39167.453,0
9429,15681652,1076,627.80206,0,0,33.70024,3.203333,-0.24092102,2.0022016,1,1,39496.895,0
5729,15781220,921,818.4464,0,1,35.005257,3.2499037,6.7830515,1.9307072,1,1,63030.215,0
5697,15727895,1723,651.1472,1,0,30.282652,6.0382433,147460.27,1.9057472,1,1,108238.11,0
6451,15721715,1989,641.4062,1,0,28.713629,6.0907526,165324.58,1.9754455,1,1,104707.24,0
9607,15682729,1105,625.9834,0,0,33.619705,3.1182761,0.21572244,2.0202467,1,1,37838.07,0
9433,15679847,1079,626.21436,0,0,33.6998,3.16708,0.36656034,2.000557,1,1,39254.613,0
5805,15796134,894,831.2758,0,1,35.061405,2.2841208,7.1646786,1.9280465,1,1,61601.395,0
2374,15766559,797,705.3609,2,1,37.91275,5.0804543,158099.69,2.0076067,1,1,137226.56,0
5492,15748676,966,792.1302,0,1,34.944218,6.2259026,-0.2590872,2.0137038,1,1,67925.1,0
5389,15748276,941,789.69116,0,1,34.975056,6.011987,1.2504091,1.9823947,1,1,69950.086,0
2477,15763221,787,704.2177,2,1,37.96294,5.059757,132892.11,1.96751,1,1,135107.77,0
5676,15768532,966,813.11163,0,1,34.90177,4.7413554,-0.1720972,2.017876,1,1,65113.926,0
9416,15680750,1079,624.40393,0,0,33.692677,3.210515,0.13798046,2.0152092,1,1,40051.906,0
5846,15803478,902,841.34375,0,1,35.05338,2.1127348,2.936073,1.9729097,1,1,60747.285,0
5477,15755767,990,806.9609,0,1,34.954014,6.0565333,-0.96577096,2.0765805,1,1,66887.24,0
9608,15678449,1105,623.89606,0,0,33.408215,3.1951175,-0.5434762,2.0388741,1,1,37728.902,0
5289,15747801,956,791.05237,0,1,34.898617,6.12948,1.132005,1.97789,1,1,70910.875,0
6496,15724474,2008,638.90845,1,0,28.697035,6.081097,164554.44,2.0384357,1,1,103119.31,0
2248,15769541,832,709.98334,2,1,38.36551,5.1162157,153268.86,2.0098395,1,1,141524.11,0
5818,15803739,889,842.045,0,1,35.067646,2.085968,3.180849,1.9683456,1,1,60641.227,0
6191,15815690,955,887.53094,0,1,34.316948,1.6557987,-1.8109026,2.1696618,1,1,52465.2,0
6102,15815690,933,868.7325,0,1,34.69891,1.8194311,-0.88007593,2.0752504,1,1,55331.406,0
5443,15749384,954,790.94165,0,1,35.069412,6.0422096,0.8060471,1.9888301,1,1,69825.18,0
5378,15749588,945,789.046,0,1,35.09557,6.020111,1.6454887,1.979295,1,1,71230.914,0
9412,15681106,1075,627.6658,0,0,33.707848,3.146779,0.089562416,2.0146093,1,1,39540.285,0
5865,15794695,908,831.9675,0,1,35.053886,2.3658836,6.684942,1.9369564,1,1,61133.6,0
9251,15684226,1056,631.8127,0,0,33.981354,3.1415982,0.6667962,1.9439008,1,1,40230.535,0
2395,15763368,788,704.5601,2,1,37.866913,5.0093055,148687.95,1.9772434,1,1,135115.78,0
5789,15788314,939,826.72095,0,1,34.81303,2.9789276,4.2848997,1.9384496,1,1,61452.33,0
9504,15683189,1087,627.2933,0,0,33.784645,3.0758257,-0.31200218,2.0345232,1,1,38642.195,0
2313,15766267,783,707.1938,2,1,37.78808,5.0845256,162431.1,2.0009494,1,1,135974.7,0
6376,15722528,1954,640.784,1,0,28.85042,5.9968104,144797.48,2.0124834,1,1,102785.016,0
2388,15766334,799,704.29004,2,1,37.961597,5.064674,161805.97,1.9871523,1,1,137524.94,0
9597,15682268,1059,626.0629,0,0,33.817814,2.964927,-0.11643541,1.9878137,1,1,37901.824,0
6388,15722050,1932,638.37177,1,0,28.96028,6.052352,151848.17,1.9892352,1,1,102952.12,0
5983,15812398,924,859.9647,0,1,34.709698,1.9712727,-0.22789788,2.0485544,1,1,57057.145,0
5486,15753245,963,798.11786,0,1,34.93365,6.021164,-0.36666083,2.0275545,1,1,67993.01,0
6421,15724254,2015,639.1467,1,0,28.824644,6.0651107,155407.42,2.0432868,1,1,101082.44,0
8029,15706958,1075,669.39966,0,0,33.803104,4.028873,15.196562,1.9821086,1,1,52773.99,0
6461,15722876,1995,638.3001,1,0,28.61671,6.0680575,160550.77,2.0368536,1,1,103498.97,0
9648,15679151,1108,624.2408,0,0,33.452396,3.1870065,-0.61627185,2.0535295,1,1,38038.152,0
2304,15767748,794,706.3841,2,1,38.088367,5.1141872,158119.92,2.018091,1,1,138492.81,0
5618,15769162,954,812.8905,0,1,34.99073,4.536091,0.79054403,1.9994276,1,1,65722.39,0
2518,15763049,792,702.54016,2,1,37.90933,5.064855,141542.31,1.9598243,1,1,134741.14,0
2428,15764597,789,706.17847,2,1,37.904472,5.0949755,138104.23,1.9782917,1,1,135861.3,0
9759,15680051,1086,625.4757,0,0,33.589306,3.048921,-0.70499706,2.046049,1,1,36585.668,0
5721,15786700,920,825.1717,0,1,35.110676,3.1482968,3.663064,1.9606292,1,1,62149.2,0
5376,15748679,962,793.1037,0,1,34.932358,6.1859264,0.6322042,1.9842095,1,1,69622.56,0
6093,15815690,955,871.8981,0,1,34.363075,1.8495977,-1.1050634,2.104144,1,1,54583.67,0
6328,15722780,1936,639.4126,1,0,29.100996,6.048053,152651.64,1.9826262,1,1,103839.305,0
4938,15749840,895,779.79614,0,1,35.686405,6.0091524,18.779808,2.0025554,1,1,76309.805,0
6389,15723007,1992,638.31537,1,0,28.884087,6.094162,143874.72,1.9829595,1,1,100524.73,0
5214,15746594,950,782.0836,0,1,35.19429,6.0503764,7.556698,1.9625549,1,1,73217.81,0
6460,15721823,1937,637.4067,1,0,29.107876,6.041662,108754.734,1.9834328,1,1,99838.8,0
2786,15764224,815,718.2331,1,1,37.794044,4.979675,69721.81,2.0259826,1,1,125765.23,0
2563,15768513,814,720.6936,2,1,37.793007,4.9810143,88813.375,2.0510242,1,1,129098.445,0
9510,15681920,1084,627.274,0,0,33.620884,3.1287732,-0.20814526,2.0286093,1,1,39014.13,0
5676,15771836,990,825.3255,0,1,34.874184,4.9846845,-1.1567242,2.077244,1,1,62441.973,0
5302,15748714,931,789.3278,0,1,35.032257,5.9607573,2.0560856,1.9633768,1,1,71784.016,0
2438,15764809,786,703.21564,2,1,38.154682,5.034632,143121.16,1.9710894,1,1,135868.44,0
5624,15768942,949,811.1704,0,1,35.132763,4.547661,0.6304172,1.9953635,1,1,64934.46,0
9515,15688015,1216,626.8053,0,0,32.771843,3.351606,10.072999,2.019746,1,1,41920.023,0
2410,15765520,791,704.224,2,1,38.140564,5.021037,150101.94,1.9730997,1,1,136643.03,0
9533,15682442,1087,627.5779,0,0,33.684452,3.1152487,-0.2849909,2.0279067,1,1,38066.4,0
2304,15768159,812,705.0435,2,1,37.94393,5.1504993,171258.77,2.0229704,1,1,139011.1,0
5410,15753840,967,800.74835,0,1,34.9375,6.1282334,-0.5201342,2.0526383,1,1,69128.695,0
5909,15804050,914,846.33777,0,1,34.933193,2.1118417,1.0324349,1.992615,1,1,58749.414,0
5740,15788432,912,824.7742,0,1,35.128593,2.8989172,4.9527006,1.9424522,1,1,62784.324,0
5915,15805477,917,846.20935,0,1,34.903423,2.090139,1.442389,1.9853938,1,1,58817.805,0
4949,15731791,1454,660.8291,1,0,31.98956,5.7362146,156258.56,1.9486225,1,1,116255.27,0
4728,15751562,934,770.5919,0,1,35.78486,5.9530077,151.34439,1.9864719,1,1,83062.91,0
6341,15721321,1897,641.39746,1,0,29.089415,6.0306835,139890.52,1.9733233,1,1,102240.71,0
2508,15766583,850,705.7431,2,1,37.29942,5.219906,181656.03,2.0312076,1,1,136884.08,0
6404,15724005,1988,641.837,1,0,28.672558,6.0967455,163001.83,2.0119517,1,1,103061.55,0
6530,15722388,1963,639.2735,1,0,28.833712,5.9963574,128713.37,2.0243433,1,1,99552.305,0
5632,15765059,975,813.01355,0,1,34.905075,5.0308433,-0.3587383,2.0430076,1,1,65321.055,0
6265,15723565,2089,644.71454,1,0,28.888018,6.0307236,173948.69,1.9942544,1,1,109327.945,0
5508,15753365,965,795.88367,0,1,34.967453,5.9131546,-0.20378125,2.0213833,1,1,69062.086,0
5364,15750519,955,791.6801,0,1,35.08892,5.9767075,1.2348015,1.9890926,1,1,70492.67,0
5964,15808558,926,852.5145,0,1,34.71383,2.0900342,0.40285647,2.0206935,1,1,57823.945,0
2367,15765676,788,705.21014,2,1,37.907387,5.0124407,155562.16,1.9837811,1,1,136323.38,0
6155,15815690,947,880.2066,0,1,34.41316,1.6413805,-1.5063312,2.1374578,1,1,53520.176,0
5288,15745792,925,781.6209,0,1,35.262928,6.0316634,3.7070613,1.973239,1,1,71853.664,0
2425,15767005,814,704.79846,2,1,37.98416,5.1297984,144498.3,2.0013106,1,1,136720.5,0
5909,15806764,915,848.0151,0,1,34.90963,2.0651772,1.354245,2.0043766,1,1,59274.688,0
5953,15810678,915,854.0334,0,1,35.043007,1.8822691,0.2354387,2.0237978,1,1,58126.508,0
9511,15685109,1112,626.30646,0,0,33.560013,3.2569818,1.8029306,2.0221918,1,1,40070.207,0
6349,15724192,2001,639.68884,1,0,28.726742,6.1548223,170453.34,2.0570934,1,1,100978.164,0
5982,15814574,929,862.5588,0,1,34.663437,1.9444246,-0.43449044,2.0580425,1,1,56260.19,0
5353,15751605,961,800.27435,0,1,34.817238,6.0735035,-0.2052195,2.0465434,1,1,69606.43,0
5774,15789549,903,822.7659,0,1,35.13249,2.5880558,10.877579,1.906966,1,1,62740.793,0
6403,15720745,1829,638.0407,1,0,29.039574,5.958229,100352.8,1.9331441,1,1,99161.555,0
6399,15725935,2063,637.81476,1,0,28.426912,6.178229,187435.52,2.0621412,1,1,102947.8,0
2446,15765692,799,703.551,2,1,37.90006,5.1060395,146007.4,1.9782491,1,1,135845.1,0
2567,15761289,954,703.99634,2,1,37.380844,5.210427,175280.42,2.1119266,1,1,143880.95,0
5385,15752984,970,801.74243,0,1,34.950264,6.121383,-0.32028878,2.0459018,1,1,68402.42,0
6302,15721474,1831,638.3108,1,0,29.480991,5.929078,101202.695,1.9184494,1,1,99415.8,0
2307,15768261,793,707.7113,2,1,37.989677,5.0464444,164844.28,2.02259,1,1,137405.78,0
9831,15681317,1101,626.1614,0,0,33.622303,2.990477,-0.88272345,2.067531,1,1,36093.08,0
2332,15768958,803,704.7441,2,1,38.09546,5.1439686,164587.2,2.0051305,1,1,139490.44,0
9539,15685265,1144,626.42816,0,0,33.549023,3.283482,3.0469875,2.0371642,1,1,40798.633,0
5972,15807021,925,850.7474,0,1,34.644135,2.0738304,0.7938669,2.00566,1,1,58145.68,0
9471,15681676,1081,628.1302,0,0,33.77611,3.114019,0.026863456,2.0191455,1,1,39036.242,0
5540,15758691,983,808.4316,0,1,34.943382,5.806578,-0.93735576,2.0794086,1,1,67498.695,0
9490,15682439,1089,626.9422,0,0,33.74277,3.1478543,-0.13172889,2.0261738,1,1,39593.07,0
9416,15685774,1120,627.7184,0,0,33.564953,3.22572,1.0585983,2.0008326,1,1,40799.906,0
6058,15815690,933,865.8988,0,1,34.588303,1.85882,-0.7688656,2.074102,1,1,56526.7,0
9541,15680608,1095,625.596,0,0,33.595127,3.1641402,-0.40575266,2.0334132,1,1,38087.19,0
7902,15704078,1471,634.3159,0,0,31.278572,4.5172877,3347.2888,1.979147,1,1,69226.61,0
9470,15680115,1090,627.5496,0,0,33.66373,3.188879,0.36126578,2.004624,1,1,39935.914,0
2690,15765749,822,718.55707,1,1,37.77834,5.0780807,71734.1,2.0065825,1,1,126808.54,0
5364,15752893,968,799.95245,0,1,34.972942,6.12763,-0.18319178,2.0393887,1,1,68847.016,0
5952,15808607,920,851.40607,0,1,35.01027,2.010104,0.092445254,2.025547,1,1,58462.16,0
9621,15681486,1086,625.5362,0,0,33.75364,3.0715375,-0.3114395,2.036904,1,1,37417.094,0
5392,15751187,987,797.373,0,1,34.878487,6.155875,0.13725162,2.0234454,1,1,69542.91,0
2450,15764549,790,704.00037,2,1,37.832577,5.103863,146750.6,1.9686852,1,1,135080.2,0
2366,15765134,784,705.99164,2,1,38.080833,5.0166206,154484.0,2.0052645,1,1,137130.34,0
2484,15761670,795,703.4248,2,1,37.644146,5.0923223,144788.81,1.9567885,1,1,134030.9,0
5376,15750047,961,795.94855,0,1,35.11657,6.052179,0.5349343,2.0110402,1,1,69717.6,0
9599,15680353,1100,624.5498,0,0,33.60514,3.1867228,-0.493181,2.0443153,1,1,38194.332,0
6279,15815690,975,904.3957,0,1,34.24712,1.2931399,-2.4399772,2.2559588,1,1,49738.855,0
2432,15765512,797,704.22046,2,1,38.08869,4.9881454,149848.78,1.9918869,1,1,136160.16,0
2536,15766752,815,712.9831,2,1,38.016876,5.0771437,111631.63,2.0210419,1,1,132287.86,0
2509,15767904,830,716.45416,2,1,37.29865,5.242084,113330.87,2.0197885,1,1,131569.7,0
5885,15798563,904,835.2812,0,1,35.11882,2.2233002,4.3708606,1.951854,1,1,60884.51,0
5322,15747021,956,786.1999,0,1,35.051155,6.209784,1.9628484,1.9947875,1,1,70395.6,0
5442,15751748,955,794.4278,0,1,35.027138,5.9844494,0.034347177,2.0142136,1,1,69651.47,0
6477,15726324,2054,640.19476,1,0,28.439653,6.1867957,186430.94,2.1009302,1,1,103212.34,0
9776,15680857,1110,624.5757,0,0,33.228313,3.228055,-1.1485076,2.0834692,1,1,36167.46,0
6303,15719086,1855,639.11896,1,0,29.19371,5.9695835,129050.13,1.9714689,1,1,100803.07,0
2342,15767971,809,707.49274,2,1,37.942383,5.0948567,175305.1,2.0210168,1,1,138187.95,0
5635,15770743,936,811.51416,0,1,35.041515,4.270638,1.4549301,1.9763219,1,1,65908.87,0
5702,15781006,945,831.75323,0,1,34.841057,4.0767374,-0.807078,2.0512815,1,1,62602.066,0
5845,15798060,894,834.6473,0,1,35.068634,2.3115969,5.137058,1.9349825,1,1,60556.812,0
6318,15722873,1952,638.91766,1,0,29.13334,6.045033,146878.17,2.000685,1,1,99878.45,0
5165,15749309,954,781.6924,0,1,35.235077,6.1216583,14.898858,1.9607041,1,1,75383.21,0
2300,15767914,794,705.44415,2,1,37.893543,5.088443,171276.36,1.9931283,1,1,138540.67,0
5491,15756781,976,806.3702,0,1,34.89745,5.89974,-0.7286228,2.0611303,1,1,67514.34,0
5714,15779709,918,815.5889,0,1,35.081898,3.4070525,4.920737,1.9396796,1,1,64640.723,0
5321,15746466,936,786.93964,0,1,35.136597,6.0227146,1.6862276,1.9789686,1,1,71124.18,0
5945,15806876,921,849.11426,0,1,34.823322,2.137901,1.3091214,2.0039642,1,1,58649.184,0
5500,15753773,976,802.27313,0,1,34.950874,6.0485864,-0.7733656,2.0581982,1,1,67548.84,0
6344,15722734,1933,639.61633,1,0,29.029257,6.0478544,146248.47,2.019895,1,1,100796.23,0
6434,15725801,2033,638.4436,1,0,28.438564,6.1931314,181250.23,2.0422337,1,1,104415.02,0
5880,15802895,911,842.09064,0,1,34.9488,2.2247648,1.4363573,1.9772439,1,1,59826.426,0
5760,15787117,926,827.5039,0,1,35.127075,3.2431035,2.62824,1.9639211,1,1,62295.926,0
4081,15745806,1257,677.7585,1,1,33.394016,5.5296664,172984.38,2.0121484,1,1,122238.516,0
5358,15747265,953,789.99927,0,1,34.678898,6.186711,1.3539045,1.9787753,1,1,70381.11,0
6044,15815690,934,875.62537,0,1,34.89373,1.6336305,-1.1379354,2.0971775,1,1,55478.996,0
5172,15742507,913,775.52527,0,1,35.27165,6.022154,8.39286,1.9695499,1,1,74631.234,0
5359,15747375,931,787.4186,0,1,34.861893,6.0096583,2.1651483,1.956708,1,1,70070.45,0
5952,15809778,925,854.50024,0,1,34.93152,2.07902,0.28411925,2.0249171,1,1,57838.016,0
5935,15805646,919,847.87286,0,1,34.915752,2.0940642,0.6992507,2.0013468,1,1,58835.043,0
9662,15683004,1095,623.1637,0,0,33.691494,3.1916986,-0.9043908,2.050122,1,1,37207.543,0
2329,15765681,785,705.526,2,1,37.905815,5.1123085,168666.98,2.0206044,1,1,136186.44,0
5588,15770102,956,813.6605,0,1,35.069897,4.5977592,0.4339795,2.0100055,1,1,65148.684,0
5882,15801173,901,841.34076,0,1,34.990078,2.2241423,2.6865687,1.9750173,1,1,59648.68,0
5882,15795895,895,832.90216,0,1,35.114548,2.3100746,5.7247696,1.9415603,1,1,61022.215,0
2420,15765397,785,705.79425,2,1,37.859688,5.043812,144383.23,1.9971216,1,1,134200.8,0
9601,15681898,1069,627.01526,0,0,33.620705,3.0110927,-0.23435557,2.0290515,1,1,37958.016,0
2399,15767337,796,704.67444,2,1,38.050232,5.1157327,150506.58,1.9994531,1,1,137391.0,0
2351,15767786,804,705.47565,2,1,38.126873,5.092734,163030.52,2.0079062,1,1,138444.83,0
2264,15767933,806,708.3536,2,1,37.757675,5.123634,180622.36,2.0272067,1,1,137827.69,0
6063,15720895,1787,640.70184,1,0,29.793,5.9055214,138257.72,1.9500539,1,1,103821.586,0
5552,15756641,978,804.72156,0,1,34.83493,5.955727,-0.9164065,2.068279,1,1,66925.3,0
3382,15761742,854,738.61584,1,1,37.09363,5.4252625,13118.058,2.038463,1,1,110130.445,0
2283,15771146,823,707.60913,2,1,38.185318,5.1254463,171251.88,2.0127313,1,1,140538.64,0
2392,15763733,793,704.2703,2,1,37.939743,5.0147057,152893.67,1.980017,1,1,135291.45,0
2310,15768591,805,708.2058,2,1,37.80024,5.105503,163937.31,2.0321772,1,1,137494.45,0
5548,15765539,958,810.742,0,1,34.780304,5.084904,-0.29424095,2.0222514,1,1,66152.38,0
5387,15749980,943,791.3771,0,1,35.018597,6.0664515,0.6795263,2.002103,1,1,70893.81,0
5979,15808719,920,852.8393,0,1,34.811363,1.9558227,0.52627623,2.0129766,1,1,58327.812,0
5516,15755887,990,806.4824,0,1,34.895065,6.0329633,-0.8950577,2.0771542,1,1,67333.08,0
4868,15738749,1448,667.2304,1,0,32.0261,5.8410873,145770.83,1.9407091,1,1,115010.13,0
5362,15748681,948,791.1235,0,1,35.051113,6.097813,0.41419637,2.0108888,1,1,68932.164,0
5333,15746036,946,788.94037,0,1,35.067772,6.109788,2.5182717,1.976412,1,1,71208.914,0
2860,15760164,831,712.84406,1,1,37.46789,5.0410957,71425.62,1.9522698,1,1,124881.36,0
5912,15799645,920,839.5523,0,1,34.838825,2.26098,3.1103053,1.9571466,1,1,59498.11,0
5791,15796844,899,832.5209,0,1,35.09336,2.3336177,5.6576066,1.9295301,1,1,61430.363,0
6394,15728978,2211,636.8048,1,0,28.339254,6.3515863,220628.56,2.0829601,1,1,103909.97,0
9316,15681248,1076,627.7634,0,0,33.70993,3.2760754,0.70387936,2.0063694,1,1,41262.77,0
2342,15768623,806,705.6065,2,1,38.260372,5.0484195,162683.23,2.0073552,1,1,138242.12,0
5415,15745449,958,787.166,0,1,34.895336,6.056454,1.8671753,1.9693341,1,1,70647.28,0
5421,15753910,962,800.4451,0,1,34.816967,6.101691,-0.44344628,2.0456605,1,1,69127.39,0
5897,15807736,913,851.9612,0,1,34.84869,2.0017457,0.5019766,2.0077732,1,1,57889.43,0
5565,15761653,974,807.1238,0,1,34.7724,5.3140783,-0.23955154,2.0250463,1,1,66319.42,0
2433,15766001,838,706.4602,2,1,37.47803,5.137413,179422.72,2.0282,1,1,136497.81,0
5357,15746610,934,785.68555,0,1,35.15666,6.052087,1.4941256,1.9800587,1,1,71245.36,0
5864,15800040,899,837.2868,0,1,34.98111,2.1969562,3.5046782,1.9553893,1,1,60338.19,0
6296,15722431,1910,640.74194,1,0,29.081669,6.008912,149546.14,1.9832635,1,1,103794.89,0
6105,15815690,949,871.1043,0,1,34.47949,1.7934878,-1.1130104,2.110962,1,1,54757.668,0
2428,15765631,795,703.50415,2,1,37.956852,5.084718,147133.61,1.9686255,1,1,136287.67,0
2572,15766736,869,706.71594,2,1,36.937473,5.2337127,177459.92,2.058792,1,1,135702.53,0
5421,15753499,965,799.1326,0,1,34.88855,6.131371,-0.3591404,2.0411763,1,1,68889.08,0
6051,15815690,942,866.50964,0,1,34.5622,1.8778436,-0.8847929,2.0794554,1,1,55487.375,0
2530,15763604,798,710.84503,2,1,37.85604,4.928401,107781.555,1.9953835,1,1,132471.83,0
6411,15723133,2092,640.078,1,0,28.50236,6.208209,174309.8,1.9963286,1,1,104510.66,0
5372,15749867,968,796.1542,0,1,34.991547,6.1225257,0.11198461,2.0105436,1,1,69159.89,0
9568,15681532,1079,627.2578,0,0,33.701122,3.1030436,-0.036049247,2.0307767,1,1,37955.105,0
9207,15686850,1066,635.5814,0,0,33.820045,3.2231803,0.20039356,1.9944057,1,1,40110.598,0
9518,15681108,1081,625.2981,0,0,33.831028,3.0745535,-0.16489065,2.0353932,1,1,37846.65,0
9355,15683781,1085,626.62555,0,0,34.062847,3.1839662,0.3111695,1.9718251,1,1,39881.26,0
9574,15678781,1102,625.7156,0,0,33.440357,3.2221112,-0.48594582,2.04508,1,1,38486.617,0
3630,15752888,1138,686.8241,2,1,34.53675,5.419118,177612.69,2.0291424,1,1,125761.7,0
6426,15725262,1986,641.71094,1,0,28.71414,6.0811143,162133.94,2.0780697,1,1,101101.2,0
5370,15752072,973,799.0884,0,1,34.946438,6.131397,-0.094373226,2.0276833,1,1,69623.54,0
5507,15754954,972,804.7015,0,1,34.95983,6.160384,-0.9535748,2.0790162,1,1,67662.78,0
